MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Log_LotArea
-0.6,RL,0.15789473684210525,0.13055830039525693,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,-0.5,2.0,-0.30434782608695654,0.32432432432432434,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.3287671232876712,Gd,TA,CBlock,TA,TA,No,ALQ,0.5931905931905932,Unf,0.0,-0.394017094017094,0.12238805970149254,GasA,Ex,Y,SBrkr,-0.06676485027000491,0.0,0.0,-0.6349942062572422,1.0,0.0,-1.0,1.0,0.0,0.0,Gd,-0.5,Typ,-1.0,Gd,Attchd,-0.5384615384615384,RFn,-1.0,-0.6956521739130435,TA,TA,Y,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,0.6666666666666666,0.0,WD,Normal,0.12644146969386472
0.4,RL,-0.47368421052631576,-0.5628705533596838,Pave,Grvl,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,0.5,1.0,-0.9130434782608695,0.16216216216216217,Gable,CompShg,Stucco,Wd Shng,BrkFace,0.0,TA,Fa,BrkTil,Gd,TA,No,Unf,-0.5384345384345385,Unf,0.0,0.5102564102564102,-0.42885572139303485,GasA,TA,Y,SBrkr,-0.4634266077565047,0.8942307692307693,0.0,0.05870992661259174,0.0,0.0,-1.0,1.0,0.0,0.0,TA,0.0,Typ,0.0,Gd,Attchd,-1.2564102564102564,RFn,-1.0,-0.8695652173913043,TA,TA,P,0.0,-0.36764705882352944,112.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,-1.3333333333333333,0.0,WD,Normal,-0.6407036824895522
0.0,RL,0.47368421052631576,1.982336956521739,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,0.0,0.0,-0.5434782608695652,-1.1891891891891893,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Unf,-0.5384345384345385,Unf,0.0,0.7427350427350428,-0.1582089552238806,GasA,TA,Y,SBrkr,-0.3436426116838488,0.75,0.0,-0.009269988412514484,0.0,1.0,-1.0,0.0,0.0,0.0,TA,0.0,Typ,0.0,Gd,Attchd,-0.8205128205128205,Unf,-1.0,-0.6211180124223602,TA,TA,Y,1.1428571428571428,-0.36764705882352944,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,-1.6666666666666667,1.0,WD,Abnorml,1.4293399175123216
-0.6,RL,0.3157894736842105,0.11326581027667984,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,-0.5,2.0,-0.1956521739130435,0.13513513513513514,Hip,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,Gd,PConc,TA,TA,No,BLQ,0.35591435591435594,Unf,0.0,0.635042735042735,0.9840796019900497,GasA,Ex,Y,SBrkr,0.7835051546391752,0.0,0.0,0.03398995751255311,1.0,0.0,-1.0,0.0,0.0,0.0,TA,0.5,Typ,-1.0,Gd,Detchd,-0.3076923076923077,Fin,0.0,0.0,TA,TA,Y,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,-1.0,0.5,WD,Normal,0.1100831733095784
0.2,RL,0.0,0.7177618577075099,Pave,Grvl,Reg,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,0.5,2.0,0.06521739130434782,-0.4864864864864865,Gable,CompShg,Plywood,Plywood,BrkFace,1.4185692541856925,TA,TA,CBlock,Gd,TA,No,Unf,-0.5384345384345385,Unf,0.0,0.5393162393162393,-0.39502487562189054,GasA,TA,Y,SBrkr,0.10800196367206677,1.0892857142857142,0.0,0.727694090382387,0.0,0.0,0.0,1.0,0.0,0.0,TA,0.5,Typ,0.0,TA,Attchd,-0.10256410256410256,RFn,0.0,0.2898550724637681,TA,TA,Y,0.0,1.2941176470588236,252.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,1.6666666666666667,-0.5,WD,Normal,0.6230911347090142
0.2,RL,-0.8947368421052632,9.167613636363637,Pave,Grvl,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,1.0,2.0,0.45652173913043476,0.2972972972972973,Hip,CompShg,VinylSd,VinylSd,BrkFace,3.2146118721461185,Gd,TA,PConc,Gd,Gd,No,GLQ,1.3724113724113725,Rec,180.0,-0.6658119658119658,1.2686567164179106,GasA,Ex,Y,SBrkr,1.1762395679921454,1.0467032967032968,0.0,1.5202780996523755,1.0,0.0,0.0,1.0,1.0,0.0,Gd,1.0,Typ,0.0,TA,Attchd,0.358974358974359,RFn,1.0,0.9565217391304348,TA,TA,Y,3.0773809523809526,0.75,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,0.3333333333333333,0.5,WD,Normal,3.7108766369511668
-0.6,RL,2.6842105263157894,1.0082756916996047,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,0.0,-2.0,-0.10869565217391304,-0.7027027027027027,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,1.3150684931506849,TA,TA,CBlock,Fa,Fa,No,Unf,-0.5384345384345385,Unf,0.0,1.5632478632478632,0.7970149253731343,GasA,Gd,Y,SBrkr,0.5989199803632793,0.0,0.0,-0.11123986095017381,1.0,0.0,-1.0,0.0,-1.0,0.0,TA,-0.5,Maj2,1.0,TA,Attchd,-0.3076923076923077,RFn,0.0,0.39751552795031053,TA,TA,Y,0.0,-0.36764705882352944,240.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,0.3333333333333333,0.5,WD,Normal,0.8345026478242725
0.7,RL,1.105263157894737,0.13179347826086957,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,-1.0,0.0,-0.021739130434782608,-0.5945945945945946,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,0.7532467532467533,Rec,180.0,-0.7512820512820513,0.2915422885572139,GasA,TA,Y,SBrkr,0.18458517427589594,0.0,0.0,-0.4372344534569332,1.0,0.0,0.0,0.0,0.0,0.0,TA,0.0,Typ,-1.0,Gd,Detchd,-0.15384615384615385,RFn,0.0,0.4472049689440994,TA,TA,Y,0.0,-0.36764705882352944,180.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,-0.6666666666666666,0.0,WD,Normal,0.12760553759012472
-0.6,RL,-1.0526315789473684,2.8205286561264824,Pave,Grvl,IR2,Lvl,AllPub,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,1.0,0.0,0.6956521739130435,0.32432432432432434,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1.8778518778518778,Unf,0.0,-0.2076923076923077,2.1601990049751243,GasA,Ex,Y,SBrkr,1.9833087874324988,0.0,0.0,0.9779837775202781,1.0,0.0,-1.0,1.0,-2.0,0.0,Ex,1.0,Typ,0.0,Ex,Attchd,0.6410256410256411,Fin,1.0,2.7080745341614905,TA,TA,Y,1.1428571428571428,3.5588235294117645,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,-1.6666666666666667,-1.0,New,Partial,1.842263233983884
0.2,RL,1.9473684210526316,0.4237895256916996,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,1.0,0.0,0.5869565217391305,0.16216216216216217,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.243531202435312,Gd,TA,PConc,Gd,TA,No,Unf,-0.5384345384345385,Unf,0.0,1.587179487179487,0.8248756218905473,GasA,Ex,Y,SBrkr,0.7206676485027,0.6620879120879121,0.0,0.7292390884511394,0.0,0.0,0.0,1.0,0.0,0.0,Gd,0.5,Typ,0.0,TA,Attchd,0.5128205128205128,RFn,0.0,0.09937888198757763,TA,TA,Y,1.119047619047619,1.4558823529411764,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,1.6666666666666667,-1.0,WD,Normal,0.3876586808045039
0.2,RL,0.0,2.216279644268775,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,0.0,0.0,-0.17391304347826086,-0.40540540540540543,Flat,Tar&Grv,Plywood,Plywood,BrkCmn,0.6879756468797564,TA,Gd,CBlock,Gd,TA,No,LwQ,-0.2758862758862759,Rec,723.0,-0.6264957264957265,0.05870646766169154,GasA,TA,Y,SBrkr,0.7422680412371134,1.2568681318681318,0.0,1.4152182309772112,0.0,0.0,0.0,1.0,0.0,0.0,TA,0.5,Sev,0.0,Po,CarPort,-0.38461538461538464,Unf,0.0,0.4803312629399586,TA,TA,Y,0.0,3.5294117647058822,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,0.6666666666666666,-0.5,WD,Abnorml,1.552136196255254
-0.6,RL,-0.21052631578947367,-0.33436264822134387,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,0.0,0.0,0.45652173913043476,0.10810810810810811,Gable,CompShg,HdBoard,HdBoard,BrkFace,1.5707762557077625,TA,TA,PConc,Gd,TA,No,GLQ,1.0593190593190593,Unf,0.0,-0.3547008547008547,0.8288557213930349,GasA,Ex,Y,SBrkr,1.1624938635247914,0.0,0.0,0.33217458478176903,1.0,0.0,0.0,0.0,0.0,0.0,Gd,0.5,Typ,0.0,Fa,Attchd,0.358974358974359,RFn,0.0,0.39337474120082816,TA,TA,Y,1.3333333333333333,0.25,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,1.3333333333333333,0.0,WD,Normal,-0.35905563643341654
-0.6,RL,0.0,1.1602025691699605,Pave,Grvl,Reg,Bnk,AllPub,Corner,Mod,Sawyer,Norm,Norm,1Fam,1Story,-0.5,1.0,-0.3695652173913043,-0.1891891891891892,Gable,CompShg,CemntBd,Wd Sdng,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Rec,0.8487188487188487,Unf,0.0,-0.47435897435897434,0.39104477611940297,GasA,Gd,Y,SBrkr,0.6872852233676976,0.0,0.0,-0.04171494785631518,1.0,0.0,-1.0,1.0,0.0,0.0,TA,0.0,Min2,0.0,TA,Detchd,0.48717948717948717,Unf,0.0,0.39751552795031053,TA,TA,Y,1.8095238095238095,-0.36764705882352944,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,1.6666666666666667,-1.0,WD,Normal,0.9378694017851823
-0.4,RL,0.5789473684210527,0.5240859683794467,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,-1.0,0.0,-1.108695652173913,-1.1891891891891893,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,-0.5384345384345385,Unf,0.0,0.3803418803418803,-0.5800995024875621,GasA,Ex,Y,SBrkr,0.18262150220913106,0.0,0.0,-0.4387794515256856,0.0,0.0,-1.0,0.0,-1.0,0.0,Fa,-0.5,Typ,0.0,Gd,Detchd,-1.4871794871794872,Unf,-1.0,-0.9440993788819876,TA,Fa,Y,0.0,-0.36764705882352944,67.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,0.3333333333333333,-1.0,WD,Normal,0.4706833923613179
0.2,RL,-0.2631578947368421,-0.20886857707509882,Pave,Grvl,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,0.0,0.0,0.6956521739130435,0.2972972972972973,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,-0.2674622674622675,Unf,0.0,0.11538461538461539,-0.5044776119402985,GasA,Ex,Y,SBrkr,-0.6853215513009328,1.0137362637362637,0.0,0.01853997682502897,1.0,0.0,0.0,1.0,0.0,0.0,Gd,0.5,Typ,-1.0,Gd,Attchd,0.6410256410256411,Fin,0.0,0.2484472049689441,TA,TA,Y,0.5952380952380952,0.14705882352941177,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,-1.3333333333333333,0.5,WD,Normal,-0.21773134638008382
0.4,RH,-0.7894736842105263,-0.7039278656126482,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,0.0,1.0,-1.0434782608695652,-1.1891891891891893,Gambrel,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,0.23517023517023516,Unf,0.0,-0.6094017094017095,-0.6358208955223881,GasA,TA,N,SBrkr,-0.7658321060382917,0.9230769230769231,0.0,-0.14677481653147934,1.0,0.0,0.0,0.0,0.0,0.0,TA,0.0,Typ,-1.0,Gd,Detchd,-1.2820512820512822,Unf,-1.0,-0.7453416149068323,TA,TA,Y,0.875,-0.36764705882352944,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,0.3333333333333333,0.5,WD,Normal,-0.833244808421184
-0.6,RL,0.0,0.4376235177865613,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,0.0,1.0,0.08695652173913043,-0.4594594594594595,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,Gd,TA,CBlock,Gd,TA,No,ALQ,0.5384345384345385,Unf,0.0,-0.062393162393162394,0.43084577114427863,GasA,TA,Y,SBrkr,0.23760432007854687,0.0,0.0,-0.395519505600618,1.0,0.0,-1.0,1.0,0.0,0.0,TA,0.0,Typ,0.0,TA,Attchd,-0.07692307692307693,RFn,0.0,0.2732919254658385,TA,TA,Y,1.1785714285714286,0.25,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,0.0,-1.0,WD,Normal,0.39928772534176105
-0.6,RL,2.1578947368421053,1.2261610671936758,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,0.0,2.0,-0.34782608695652173,0.2702702702702703,Hip,CompShg,CemntBd,CmentBd,BrkFace,0.6453576864535768,TA,TA,PConc,TA,TA,No,GLQ,1.1267111267111267,Unf,0.0,-0.3188034188034188,0.9661691542288557,GasA,Ex,Y,SBrkr,1.4766813942071675,0.0,0.0,0.5793742757821553,1.0,0.0,0.0,0.0,0.0,0.0,Gd,0.5,Typ,1.0,TA,Attchd,-0.5897435897435898,Fin,0.0,-0.2650103519668737,TA,TA,Y,0.0,0.9117647058823529,0.0,0.0,200.0,0.0,Gd,MnPrv,Shed,0.0,0.0,-0.5,WD,Normal,0.9813568046463405
-0.6,RL,0.5789473684210527,-0.06879940711462451,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,0.0,1.0,-0.17391304347826086,-0.7837837837837838,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Rec,0.713934713934714,Unf,0.0,-0.39914529914529917,0.28756218905472636,GasA,TA,Y,SBrkr,0.09621993127147767,0.0,0.0,-0.5067593665507918,1.0,0.0,-1.0,0.0,0.0,0.0,TA,-0.5,Typ,0.0,Gd,Attchd,-0.38461538461538464,RFn,-1.0,-0.39751552795031053,TA,TA,Y,2.5357142857142856,-0.36764705882352944,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,0.3333333333333333,0.0,WD,Normal,-0.06949647303292998
2.2,RL,-2.3684210526315788,-1.7760622529644268,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,0.0,1.0,0.10869565217391304,-0.43243243243243246,Gable,CompShg,Plywood,Brk Cmn,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,-0.10179010179010178,Unf,0.0,0.11367521367521367,-0.2716417910447761,GasA,TA,Y,SBrkr,-0.45557191948944525,0.804945054945055,0.0,-0.035534955581305525,0.0,0.0,0.0,1.0,0.0,0.0,TA,0.5,Typ,0.0,TA,Attchd,-0.05128205128205128,Unf,0.0,-0.16563146997929606,TA,TA,Y,0.16666666666666666,-0.36764705882352944,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,-0.6666666666666666,0.5,WD,Normal,-3.3107751427385024
0.4,RM,-0.47368421052631576,0.030014822134387352,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,-1.0,-3.0,-1.5869565217391304,-1.1891891891891893,Gable,CompShg,AsbShng,Stucco,BrkFace,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,-0.5384345384345385,Unf,0.0,1.0555555555555556,0.20597014925373133,GasW,Fa,N,SBrkr,0.015709376534118802,0.9326923076923077,0.0,0.47894940131324837,1.0,0.0,0.0,0.0,1.0,1.0,TA,1.0,Min2,-1.0,Gd,2Types,-1.5384615384615385,Unf,1.0,1.2380952380952381,Fa,Fa,N,0.0,-0.36764705882352944,90.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,-0.3333333333333333,-1.0,WD,Normal,0.0296815712982481
-0.4,RL,-0.8947368421052632,-0.11277173913043478,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,-0.5,3.0,-1.065217391304348,0.32432432432432434,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,-0.5384345384345385,Unf,0.0,0.4965811965811966,-0.44477611940298506,GasA,Ex,Y,SBrkr,-0.5792832596956309,0.0,0.0,-1.0382387022016222,0.0,0.0,-1.0,0.0,-1.0,0.0,Gd,-0.5,Typ,-1.0,Gd,Detchd,-1.435897435897436,Unf,-1.0,-0.9937888198757764,Fa,Fa,N,1.880952380952381,-0.36764705882352944,120.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,-0.3333333333333333,0.5,WD,Normal,-0.11502505994306542
-0.6,RL,0.5789473684210527,0.5843626482213439,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,1.0,0.0,0.7608695652173914,0.3783783783783784,Hip,CompShg,VinylSd,VinylSd,Stone,2.8249619482496193,Gd,TA,PConc,Ex,TA,Mn,Unf,-0.5384345384345385,Unf,0.0,2.681196581196581,2.098507462686567,GasA,Ex,Y,SBrkr,1.8831615120274914,0.0,0.0,0.899188876013905,0.0,0.0,0.0,1.0,0.0,0.0,Gd,0.5,Typ,0.0,Gd,Attchd,0.717948717948718,Fin,1.0,1.4658385093167703,TA,TA,Y,1.9166666666666667,0.8382352941176471,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,0.3333333333333333,0.5,New,Partial,0.5191933403787741
-0.6,RL,0.0,0.11524209486166008,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,-0.5,0.0,-0.2608695652173913,-0.8918918918918919,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.3470319634703196,TA,TA,CBlock,TA,TA,No,Rec,0.6226746226746227,Unf,0.0,-0.541025641025641,-0.006965174129353234,GasA,TA,Y,SBrkr,-0.19440353460972018,0.0,0.0,-0.7354190807261491,1.0,0.0,-1.0,0.0,0.0,0.0,TA,-0.5,Typ,-1.0,Gd,Detchd,-0.4358974358974359,Unf,0.0,0.38095238095238093,TA,TA,Y,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,1.3333333333333333,-0.5,WD,Normal,0.11195851461910382
1.4,RL,-1.0,-0.3622776679841897,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,0.0,0.0,0.15217391304347827,-0.3783783783783784,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,0.22393822393822393,BLQ,119.0,-0.3700854700854701,-0.136318407960199,GasA,TA,Y,SBrkr,-0.32204221894943547,0.0,0.0,-0.835843955195056,0.0,0.0,0.0,0.0,-1.0,0.0,TA,-0.5,Typ,0.0,TA,Attchd,0.0,RFn,-1.0,-0.8944099378881988,TA,TA,Y,0.47619047619047616,-0.36764705882352944,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,-0.3333333333333333,1.0,WD,Normal,-0.3916920917342022
0.0,RH,-0.7368421052631579,-1.229866600790514,Pave,Pave,IR2,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,-0.5,0.0,-0.8913043478260869,0.16216216216216217,Gable,CompShg,VinylSd,Stucco,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Rec,-0.2829062829062829,Unf,0.0,0.2282051282051282,-0.39502487562189054,GasA,Ex,Y,SBrkr,-0.4693176239567992,0.9230769230769231,0.0,0.08651989185013519,0.0,0.0,-1.0,0.0,0.0,0.0,TA,0.0,Typ,-1.0,Gd,Detchd,-0.3076923076923077,Unf,-1.0,-0.8240165631469979,TA,TA,Y,0.0,-0.36764705882352944,56.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,0.3333333333333333,0.5,WD,Abnorml,-1.735890695503981
1.4,RL,0.0,-1.628334980237154,Pave,Grvl,Reg,HLS,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,0.0,0.0,0.5,0.08108108108108109,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,0.8697788697788698,Unf,0.0,-0.32393162393162395,0.5960199004975124,GasA,Ex,Y,SBrkr,0.4005891016200295,0.0,0.0,-0.2672846658941676,1.0,0.0,-1.0,0.0,-1.0,0.0,Gd,0.0,Typ,0.0,Gd,Attchd,0.41025641025641024,Unf,0.0,-0.2028985507246377,TA,TA,Y,1.8273809523809523,-0.36764705882352944,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,1.6666666666666667,0.0,WD,Normal,-2.7700516089639926
-0.6,RL,1.105263157894737,0.4371294466403162,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,1.5,0.0,0.6304347826086957,0.21621621621621623,Hip,CompShg,VinylSd,VinylSd,Stone,1.308980213089802,Gd,TA,PConc,Gd,TA,Av,GLQ,0.9484029484029484,Unf,0.0,0.152991452991453,1.2626865671641792,GasA,Ex,Y,SBrkr,1.140893470790378,0.0,0.0,0.31517960602549244,1.0,0.0,0.0,0.0,0.0,0.0,Gd,0.5,Typ,0.0,TA,Attchd,0.5641025641025641,Fin,1.0,0.9192546583850931,TA,TA,Y,1.5297619047619047,0.29411764705882354,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,0.3333333333333333,-0.5,WD,Normal,0.39887339995637594
0.2,RL,-0.5789473684210527,1.8012598814229248,Pave,Grvl,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,0.5,0.0,0.5434782608695652,0.10810810810810811,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.182648401826484,Gd,TA,PConc,Gd,TA,No,Unf,-0.5384345384345385,Unf,0.0,1.2264957264957266,0.40497512437810945,GasA,Gd,Y,SBrkr,0.21207658321060383,0.8846153846153846,0.0,0.5793742757821553,0.0,0.0,0.0,1.0,1.0,0.0,TA,0.5,Typ,-1.0,Gd,Attchd,0.46153846153846156,Fin,0.0,0.024844720496894408,TA,TA,Y,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,0.0,1.0,WD,Normal,1.3296418368769884
2.2,RL,0.0,-1.091032608695652,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,TwnhsE,2Story,0.5,0.0,0.2391304347826087,-0.2702702702702703,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,Gd,TA,CBlock,Gd,TA,Mn,GLQ,0.6240786240786241,LwQ,182.0,-0.5085470085470085,0.39502487562189054,GasA,Gd,Y,SBrkr,0.20225822287677958,1.2362637362637363,0.0,0.9671687910390112,1.0,0.0,0.0,0.0,0.0,0.0,Gd,0.0,Min1,0.0,TA,Attchd,0.10256410256410256,Fin,0.0,0.40165631469979296,TA,TA,Y,1.3035714285714286,-0.36764705882352944,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,1.0,-0.5,WD,Normal,-1.4616755542912454
0.2,FV,0.7894736842105263,0.17996541501976285,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,0.5,1.0,0.7391304347826086,0.35135135135135137,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,-0.5384345384345385,Unf,0.0,0.6777777777777778,-0.23383084577114427,GasA,Ex,Y,SBrkr,-0.4182621502209131,1.2184065934065933,0.0,0.45886442641946695,0.0,0.0,1.0,0.0,0.0,0.0,Gd,0.5,Typ,-1.0,Gd,Attchd,0.6923076923076923,Fin,0.0,0.4057971014492754,TA,TA,Y,0.8571428571428571,1.1764705882352942,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,0.6666666666666666,-0.5,New,Partial,0.1725565533090899
2.2,FV,0.0,-1.0804100790513833,Pave,Grvl,IR2,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,0.5,0.0,0.6739130434782609,0.2702702702702703,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,-0.20287820287820288,Unf,0.0,-0.2829059829059829,-0.8766169154228856,GasA,Ex,Y,SBrkr,-1.0525282277859598,0.7568681318681318,0.0,-0.5592893008883739,0.0,0.0,0.0,1.0,-1.0,0.0,Gd,-1.0,Typ,-1.0,Gd,Detchd,0.6153846153846154,Unf,0.0,0.0,TA,TA,Y,0.0,0.5147058823529411,0.0,0.0,0.0,0.0,Gd,MnPrv,Shed,0.0,-1.0,-0.5,WD,Normal,-1.4419655435465129
